NRA,NOMBRE,SCIAN,DESC_SCIAN,SECTOR,SUBSECTOR,ACTIVIDAD,PARQ_ IND,COORD_UTMX,COORD_UTMY,LAT_NORTE,lat1,lat2,lat3,lat,LON_OESTE,lon1,lon2,lon3,lon,CALLE,NUM_EXT,NUM_INT,COLONIA,LOCALIDAD,ESTADO,MUNICIPIO,CP
IHU2G0704011,"INGENIO DE HUIXTLA, S. A. DE C. V.,",311311,Elaboración de azúcar de caña,Alimenticio y/o de consumo humano,Ingenios azucareros,ELABORACION DE AZUCAR ESTANDAR,,553600.6619,1669010.838,"15°5'45""",15,5,45,15.09583333,"92°30'4""",92,30,4,-92.50111111,Carretera   A EL ARENAL,KM 8 , ,Cantón HUIXTLA,HUIXTLA,CHIAPAS,Huixtla,30640
IHV5P1505711,"INDUSTRIAS H-24, S.A. DE C.V.,",325320,"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes",Quimica,Produccion de plaguicidas y otros quimicos agricolas,FABRICACIÓN DE INSECTICIDAS Y PRODUCTOS HIGIENICOS PARA EL HOGAR,ALCE BLANCO,475941.2376,2153610.392,"19°28'36""",19,28,36,19.47666667,"99°13'45""",99,13,45,-99.22916667,Calle Esfuerzo Nacional Y  8,S/N , ,,NAUCALPAN DE JUAREZ,MEXICO,Naucalpan de Juarez,53370
IINTQ0100111,"Industrias del Interior S. de R.L. de C. V.,Planta Lavamex",812210,Lavanderías y tintorerías,Otros,"Lavanderias, Tintorerias o Planchadurias de ropa, textiles y otros",LAVANDERÍA DE PRENDAS DE VERTIR,PARQUE INDUSTRIAL SIGLO XXI,780749.6584,2413317.482,"21°48'5""",21,48,5,21.80138889,"102°17'4""",102,17,4,-102.2844444,Carretera CARRET.PANAMERICANA,KM 519 , ,,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,20340
IIN5N1505811,"INGENIERIA INDUSTRIAL SA DE CV,",325310,Fabricación de fertilizantes,Quimica,Produccion de fertilizantes quimicos,PRODUCCIÓN DE FERTILIZANTES QUÍMICOS(SÓLO INCLUYE PRODUCCIÓN MEDIANTE REACCIONES QUÍMICAS),,502235.9931,2144207.389,"19°23'31""",19,23,31,19.39194444,"98°58'43""",98,58,43,-98.97861111,Calle POTRERILLOS,6, ,Colonia PARQUE INDUSTRIAL NEZAHUALCOYOTL,CIUDAD NEZAHUALCOYOTL,MEXICO,Nezahualcoyotl,57810
IJC910803712,"INTERMATIC JUAREZ, S. DE R.L. DE C.V.,INTERMATIC JUAREZ, S DE RL DE CV",334519,"Fabricación de otros instrumentos de medición, control, navegación, y equipo médico electrónico","Equipos y articulos electronicos, electricos y domesticos","Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",Producción y ensamble de productos electricos y electronicos ,PARQUE INDUSTRIAL VERDE INDEPENDENCIA I,369047.0182,3497182.981,"31°36'8""",31,36,8,31.60222222,"106°22'49""",106,22,49,-106.3802778,Avenida MANUEL TALAMAS CAMANDARI,405, ,,JUAREZ,CHIHUAHUA,Juarez,32575
IJD0502702712,"Industrias John Deere, S.A. de C.V.,, Planta Cilindros.",333111,Fabricación de maquinaria y equipo agrícola,Metalurgica (incluye la siderurgica),Produccion de maquinaria agricola y de ganaderia,Fabricación de cilindros hidráulicos,SANTA MARIA,308925.5212,2830925.209,"25°35'0""",25,35,0,25.58333333,"100°54'8""",100,54,8,-100.9022222,Boulevard SANTA MARIA,1355, ,,RAMOS ARIZPE,COAHUILA,Ramos Arizpe,25903
IJD8C0502711,"Industrias John Deere, S.A. de C.V., / Planta Componentes Ramos",333111,Fabricación de maquinaria y equipo agrícola,Metalurgica (incluye la siderurgica),Produccion de maquinaria agricola y de ganaderia,Producción de Maquinaria Agrícola y de Construcción,,308547.0595,2831370.491,"25°35'14""",25,35,14,25.58722222,"100°54'22""",100,54,22,-100.9061111,Calle BLVD. SANTA MARIA,1321, ,Colonia PARQUE INDUSTRIAL,RAMOS ARIZPE,COAHUILA,Ramos Arizpe,25903
IJD8C0503011,"Industrias John Deere, S.A. de C.V.,Industrias John Deere, S. A. de C. V. / Planta Saltillo",333111,Fabricación de maquinaria y equipo agrícola,Metalurgica (incluye la siderurgica),Produccion de maquinaria agricola y de ganaderia,Fabricación de maquinaria y equipo agrícola y para la construcción,,299605.7254,2814403.321,"25°25'59""",25,25,59,25.43305556,"100°59'33""",100,59,33,-100.9925,Boulevard BLVD. JESUS VALDEZ SANCHEZ,470, ,Colonia CENTRO,SALTILLO,COAHUILA,Saltillo,25000
IJD8J1904811,"Industrias John Deere, S.A. de C.V. Planta Componentes,",333111,Fabricación de maquinaria y equipo agrícola,Metalurgica (incluye la siderurgica),Produccion de maquinaria agricola y de ganaderia,PRODUCCIÓN DE MAQUINARIA PARA TRANSPORTAR Y LEVANTAR ,,355166.6524,2840883.422,"25°40'43""",25,40,43,25.67861111,"100°26'35""",100,26,35,-100.4430556,Calle GENARO SEPULVEDA,741, ,Colonia INDUSTRIAL CUAUHTEMOC,CIUDAD SANTA CATARINA,NUEVO LEON,Santa Catarina,66350
IJD9G0502711,"Industrias John Deere, S.A. de C.V., / Planta Loaders",333111,Fabricación de maquinaria y equipo agrícola,Metalurgica (incluye la siderurgica),Produccion de maquinaria agricola y de ganaderia,Producción de Maquinaria Agrícola y de Construcción,,308639.1862,2831360.002,"25°35'14""",25,35,14,25.58722222,"100°54'19""",100,54,19,-100.9052778,Calle BLVD. SANTA MARIA,1301, ,Colonia PARQUE INDUSTRIAL,RAMOS ARIZPE,COAHUILA,Ramos Arizpe,25903
IJD9M1901911,"Industrias John Deere, S.A. de C.V., Planta Monterrey",333111,Fabricación de maquinaria y equipo agrícola,Metalurgica (incluye la siderurgica),Produccion de maquinaria agricola y de ganaderia,Fabricación de maquinaria agricola y componentes para construccion.,,357679.9127,2840335.523,"25°40'26""",25,40,26,25.67388889,"100°25'5""",100,25,5,-100.4180556,Boulevard  DIAZ ORDAZ,500, ,Colonia ESTACION LA LEONA,SAN PEDRO GARZA GARCIA,NUEVO LEON,San Pedro Garza Garcia,66210
ILC2G1608711,"Ingenio Lázaro Cárdenas, S.A. de C.V.,",311311,Elaboración de azúcar de caña,Alimenticio y/o de consumo humano,Ingenios azucareros,ELABORACIÓN DE AZUCAR,,193906.2191,2139864.548,"19°19'46""",19,19,46,19.32944444,"101°54'46""",101,54,46,-101.9127778,Calle CASCO DE EX-HACIENDA,S/N ,SN ,Colonia EX-HACIENDA,TARETAN,MICHOACAN,Taretan,61710
ILE1505700294,"Industrias Leon S.A. de C.V.,Industrias Leon, S.A. de C.V",326290,Fabricación de otros productos de hule,Quimica,Fabricacion de articulos y productos de hule ,PRODUCCIÓN DE ARTÍCULOS DE HULE,,476878.5076,2152156.628,"19°27'49""",19,27,49,19.46361111,"99°13'13""",99,13,13,-99.22027778,Cerrada Naylon,3, ,Colonia SAN FRANCISCO CUAUTLALPAN,NAUCALPAN DE JUAREZ,MEXICO,Naucalpan de Juarez,53569
ILI9I1000711,"Industrias de Linamar S.A DE C.V,INDUSTRIAS DE LINAMAR  S.A. DE C.V.",336390,Fabricación de otras partes para vehículos automotrices,Automotriz,Produccion de otras auto partes,FABRICACIÓN DE COMPONENTES MODULOS Y SISTEMAS DE PRESICION PARA LA INDUSTRIA AUTOMOTRIZ,PARQUE INDUSTRIAL LAGUNERO,655746.1319,2832716.248,"25°36'13""",25,36,13,25.60361111,"103°26'56""",103,26,56,-103.4488889,Calle BLVD. MEXICO,KM 4 , ,,GOMEZ PALACIO,DURANGO,Gomez Palacio,35078
ILV3019300005,"EXCELLENCE SEA & LAND LOGISTICS, S.A. DE C.V.,Excellence",493111,Almacenes generales de depósito,Petroleo y petroquimica,Almacenamiento y distribucion de productos derivados del petroleo,Almacenamiento de líquidos a granel,,800771.0249,2127110.077,"19°12'54""",19,12,54,19.215,"96°8'22""",96,8,22,-96.13944444,Calle ESCOLERA NORTE,S/N , ,Colonia VERACRUZ CENTRO,VERACRUZ,VERACRUZ,Veracruz,91700
IMA1900600074,"Ingersoll-Rand Manufactura S. de R.L. de C.V.,",333411,Fabricación de equipo de aire acondicionado y calefacción,Articulos y productos metalicos,Produccion de aparatos de refrigeracion y/o aire acondicionado,Fabricación de compresores para aires acondicioados,PARQUE INDUSTRIAL STIVA AEROPUERTO,385280.0458,2851050.447,"25°46'23""",25,46,23,25.77305556,"100°8'38""",100,8,38,-100.1438889,Avenida NAFTA,750,S/N ,,CIUDAD APODACA,NUEVO LEON,Apodaca,66600
IMA2G2802111,"INGENIO EL MANTE, S.A. DE C.V.,INGENIO EL MANTE, S.A DE C.V.",311311,Elaboración de azúcar de caña,Alimenticio y/o de consumo humano,Ingenios azucareros,Elaboración de Azucar Refinada,,501911.2878,2513361.167,"22°43'39""",22,43,39,22.7275,"98°58'52""",98,58,52,-98.98111111,Calle AV.GRAL. AARON SAENZ GARZA,901, ,Colonia OBRERA,CIUDAD MANTE,TAMAULIPAS,El Mante,89870
IMA2G3003811,"INGENIO MAHUIXTLAN S.A. DE C.V.,INGENIO MAHUIXTLÁN S.A. DE C.V.",311311,Elaboración de azúcar de caña,Alimenticio y/o de consumo humano,Ingenios azucareros,ELABORACIÓN DE AZÚCAR ESTANDAR,,718693.0887,2147386.605,"19°24'31""",19,24,31,19.40861111,"96°55'2""",96,55,2,-96.91722222,Calle DOMICILIO CONOCIDO,S/N , ,Pueblo MAHUIXTLÁN,MAHUIXTLAN,VERACRUZ,Coatepec,91608
IMA5I0502711,"INDUSTRIAS MAGNELEC SA DE CV,INDUSTRIAS MAGNELEC S.A. DE C.V.",325999,Fabricación de otros productos químicos,Quimica,Produccion de substancias quimicas a partir de mezclas ,ACONDICIONAMIENTO DE OXIDOS DE MAGNESIO PARA USO INDUSTRIAL,CORREDOR INDUSTRIAL DE RAMOS ARIZPE,302842.502,2823928.592,"25°31'10""",25,31,10,25.51944444,"100°57'42""",100,57,42,-100.9616667,Calle BLVD. INDUSTRIAS,1800, ,,RAMOS ARIZPE,COAHUILA,Ramos Arizpe,25900
IMA7Q1512111,"INDUSTRIA MEXICANA DEL ALUMINIO SA DE CV,INDUSTRIA MEXICANA DEL ALUMINIO",331310,Industria básica del aluminio,Metalurgica (incluye la siderurgica),"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos",FUNDICIÓN Y LAMINACIÓN DE ALUMINIO,,478326.458,2171540.322,"19°38'20""",19,38,20,19.63888889,"99°12'24""",99,12,24,-99.20666667,Calle BENJAMIN FRANKLIN,9, ,Colonia CONJUNTO IND. LA JOYA,CUAUTITLAN IZCALLI,MEXICO,Cuautitlan Izcalli,54730
IMA9J0803711,"INTERMEX MANUFACTURA S.A. DE C.V., PLANTA 10 BORG WARNER",336350,Fabricación de partes de sistemas de transmisión para vehículos automotores,Automotriz,Produccion de partes para el sistema de transmision automotriz,PRODUCCIÓN DE PARTES PARA EL SISTEMA DE TRANSMISIÓN AUTOMOTRIZ,,365262.0193,3499480.908,"31°37'21""",31,37,21,31.6225,"106°25'14""",106,25,14,-106.4205556,Calle AEROJUAREZ 1,7940, ,Colonia PARQUE INDUSTRIAL AEROJUAREZ,JUAREZ,CHIHUAHUA,Juarez,32696
IMB5T1510911,"IMPORTADORA Y MANUFACTURERA  BRULUART, S.A .,IMPORTADORA Y MANUFACTURERA BRULUART, S.A.",325412,Fabricación de preparaciones farmacéuticas,Quimica,Produccion de farmaceuticos y medicamentos,PRODUCCIÓN DE FARMACOS,,481927.4863,2169184.138,"19°37'3""",19,37,3,19.6175,"99°10'20""",99,10,20,-99.17222222,Calle GERANIOS,9, ,Colonia SAN FRANCISCO,TULTITLAN DE MARIANO ESCOBEDO,MEXICO,Tultitlan,54940
IMCL70801911,"Intermex Manufactura de Chihuahua SA DE CV,Intermex Planta Textron",339999,Otras industrias manufactureras,Automotriz,Industria aeroespacial,Ensamble de piezas para Helicopteros para la industria Aeroespacial,,386044.9955,3181178.876,"28°45'10""",28,45,10,28.75277778,"106°10'1""",106,10,1,-106.1669444,Avenida CRISTOBAL COLON FONTANARROSA,22101, ,Colonia NOMBRE DE DIOS,CHIHUAHUA,CHIHUAHUA,Chihuahua,31180
IMC6S1904611,"La Industria de Muebles Cerámicos, S. A. de C. V.,CEDEX",327112,Fabricación de muebles de baño,Cemento y Cal,Produccion de muebles ceramicos,Manufactura de Muebles Cerámicos Sanitarios,Multipark,377457.3421,2847434.631,"25°44'23""",25,44,23,25.73972222,"100°13'18""",100,13,18,-100.2216667,Calle Orión,1000, ,,SAN NICOLAS DE LOS GARZA,NUEVO LEON,San Nicolas de los Garza,66475
IMEAD1900611,"IMPULSORA MEXICANA DE ENERGIA SA DE CV,IMPULSORA MEXICANA DE ENERGÍA SA DE CV ",221110,"Generación, transmisión y distribución de energía eléctrica",Generación de energia electrica,Generacion y transmision de energia electrica,GENERACIÓN DE ENERGÍA ELÉCTRICA - SOLO GENERACIÓN INCLUYE INSTALACIONES,,381706.5274,2852532.728,"25°47'10""",25,47,10,25.78611111,"100°10'47""",100,10,47,-100.1797222,Calle LIBRAMIENTO APODACA-SANTA ROSA,111, ,Colonia FUTURO APODACA,CIUDAD APODACA,NUEVO LEON,Apodaca,66600
IMELJ1510411,"INDUSTRIAS MEMPER, S.A. DE C.V.,",331510,Moldeo por fundición de piezas de hierro y acero,Metalurgica (incluye la siderurgica),Fundicion  y moldeo de piezas de hierro y acero,FABRICACION DE ESTRUCTURAS METALICAS,,478757.081,2161404.274,"19°32'50""",19,32,50,19.54722222,"99°12'9""",99,12,9,-99.2025,Avenida RIO LERMA,169, ,Colonia INDUSTRIAL TLALNEPANTLA,TLALNEPANTLA,MEXICO,Tlalnepantla de Baz,54030
IMEMA1904811,"IACNA MEXICO, S. DE R.L. DE C.V.,",326192,Fabricación de autopartes de plástico con y sin reforzamiento,Automotriz,Produccion de otras auto partes,FABRICACIÓN DE PRODUCTOS MOLDEADOS CON DIVERSAS RESINAS; NO INCLUYE LA MICROINDUSTRIA NI,,354581.2463,2841888.871,"25°41'15""",25,41,15,25.6875,"100°26'56""",100,26,56,-100.4488889,Calle LUIS DONALDO COLOSIO,126, ,Colonia LOPEZ MATEOS,CIUDAD SANTA CATARINA,NUEVO LEON,Santa Catarina,66360
IME1I0502711,"IACNA MEXICO, S. DE R.L. DE C.V.,",336390,Fabricación de otras partes para vehículos automotrices,Automotriz,Produccion de otras auto partes,ENSAMBLE DE PARTES AUTOMOTRICES,,300837.6863,2823454.461,"25°30'53""",25,30,53,25.51472222,"100°58'54""",100,58,54,-100.9816667,Calle HALCÓN,2, ,Colonia PARQUE INDUSTRIAL FINSA,RAMOS ARIZPE,COAHUILA,Ramos Arizpe,25900
IME1503500027,"INDUSTRIA METALICA DEL ENVASE, S.A. DE C.V.,INDUSTRIA METÁLICA DEL ENVASE, S.A. DE C.V.  PLANTA I",332110,Fabricación de productos metálicos forjados y troquelados,Metalurgica (incluye la siderurgica),Fundicion  y moldeo de piezas de hierro y acero,"FABRICACIÓN DE PRODUCTOS METÁLICOS, FORJADOS Y TROQUELADOS",,477663.668,2195801.644,"19°51'29""",19,51,29,19.85805556,"99°12'48""",99,12,48,-99.21333333,Carretera TEOLOYUCAN- APAXCO,S/N. , ,Pueblo Barranca Prieta,HUEHUETOCA,MEXICO,Huehuetoca,54680
IME2405000011,"IBIDEN México, SA de CV,",336390,Fabricación de otras partes para vehículos automotrices,Automotriz,Produccion de otras auto partes,Fabricación de filtros automotrices para partículas diesel,LOGISTIK,307836.3485,2431686.438,"21°58'44""",21,58,44,21.97888889,"100°51'40""",100,51,40,-100.8611111,Avenida AV. AMERICA,100, ,,LAGUNA DE SAN VICENTE,SAN LUIS POTOSI,Villa de Reyes,79526
IME5T1503311,"INTERVET MÉXICO, S.A. DE C.V.,MSD SALUD ANIMAL",325412,Fabricación de preparaciones farmacéuticas,Quimica,Produccion de farmaceuticos y medicamentos,Fabricación de productos químicos farmaceuticos de uso veterinario,,493548.8661,2159806.573,"19°31'58""",19,31,58,19.53277778,"99°3'41""",99,3,41,-99.06138889,Calle PLASTICOS,28, ,Colonia SANTA CLARA COATITLA,ECATEPEC DE MORELOS,MEXICO,Ecatepec de Morelos,55540
IME5T1510112,"INTERVET MÉXICO, S.A. DE C.V.,",493190,Otros servicios de almacenamiento con instalaciones especializadas,Otros,"Transporte y reparto de alimentos, productos, articulos ,liquidos y otros","Almacenamiento y distribución de vacunas, medicamentos, complementos veterinarios",,450101.5618,2119761.838,"19°10'13""",19,10,13,19.17027778,"99°28'28""",99,28,28,-99.47444444,Avenida PASEO DE LOS FRAILES,22, ,Colonia PARQUE INDUSTRIAL TIANGUISTENCO,SANTIAGO TIANGUISTENCO DE GALEANA,MEXICO,Tianguistenco,52600
IME691407011,"Infineum Mexico S de RL de CV,NA",324191,Fabricación de aceites y grasas lubricantes,Quimica,"Produccion de grasas, aceites lubricantes y aditivos","PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS).",La Azucena,684538.1175,2267678.102,"20°29'55""",20,29,55,20.49861111,"103°13'49""",103,13,49,-103.2302778,Privada Camino a Pennwalt,KM. 22.5 , ,,EL SALTO,JALISCO,El Salto,45680
IME7X0801711,"Intermetro de Mexico S. de R. L. de C. V.,Intermetro de Mexico",332310,Fabricación de estructuras metálicas,Quimica,Galvanoplastia,MANUFACTURA DE TODO TIPO DE ANAQUELES Y SISTEMAS DE ALMACENAMIENTO Y SUS PARTES,Cuauhtemoc,320662.907,3147146.393,"28°26'18""",28,26,18,28.43833333,"106°49'52""",106,49,52,-106.8311111,Calle RIO CONCHOS,9105, ,,CUAUHTEMOC,CHIHUAHUA,Cuauhtemoc,31570
IME851503512,"INDUSTRIA METALICA DEL ENVASE, S.A. DE C.V., PLANTA II",332110,Fabricación de productos metálicos forjados y troquelados,Metalurgica (incluye la siderurgica),Fundicion  y moldeo de piezas de hierro y acero,FABRICACIÓN DE PRODUCTOS METÁLICOS FORJADOS Y TROQUELADOS,,477670.7517,2195462.226,"19°51'18""",19,51,18,19.855,"99°12'47""",99,12,47,-99.21305556,Calle KM 18 CARRETERA. TEOLOYUCAN-APAXCO,     S/N , ,Colonia BARRIO BARRANCA PRIETA,HUEHUETOCA,MEXICO,Huehuetoca,54680
IME9H2201112,"IRIZAR MEXICO S.A. DE C.V.,IRIZAR MEXICO, S.A. DE C.V.",336120,Fabricación de camiones y tractocamiones,Automotriz,"Produccion de automoviles, camiones, tractocamiones y similares",Fabricación o ensamble de camiones y tractocamiones,PARQUE IND. BERNARDO QUINTANA,368247.799,2274986.693,"20°34'9""",20,34,9,20.56916667,"100°15'50""",100,15,50,-100.2638889,Calle AV. DE LAS MISIONES,13, ,,GENERAL LAZARO CARDENAS (EL COLORADO),QUERETARO,El Marques,76249
IMI6B2201411,"INDUSTRIAS MICHELIN SA DE CV,INDUSTRIAS MICHELIN S.A. DE C.V.",326211,Fabricación de llantas y cámaras,Automotriz,Produccion de llantas y camaras nuevas,Fabricación de llantas y cámaras,,351352.1534,2281987.433,"20°37'52""",20,37,52,20.63111111,"100°25'36""",100,25,36,-100.4266667,Calle AV. 5 DE FEBRERO,2113,A ,Colonia FRACC. INDUSTRIAL BENITO JUAREZ,SANTIAGO DE QUERETARO,QUERETARO,Queretaro,76120
IMI9M2113611,"IACNA MEXICO II, S. DE R.L. DE C.V.,",339999,Otras industrias manufactureras,Articulos y productos compuestos de diferentes materiales,Fabricación de instrumentos musicales,FABRICACIÓN DE ISONORIZANTES ACUSTICOS,,572561.009,2121612.58,"19°11'11""",19,11,11,19.18638889,"98°18'35""",98,18,35,-98.30972222,Calle CAMINO A SANTA AGUEDA,4, ,Colonia SAN MIGUEL XOXTLA,SAN MIGUEL XOXTLA,PUEBLA,San Miguel Xoxtla,72620
IMM0502700048,"ISE METAL MEXICO S DE RL DE CV,ISE METAL MEXICO, S DE RL DE CV.",332110,Fabricación de productos metálicos forjados y troquelados,Metalurgica (incluye la siderurgica),Fundicion  y moldeo de piezas de hierro y acero,FABRICACION DE PRODUCTOS METALICOS FORJADOS Y TROQUELADOS.,SANTA MARIA,275890.3382,2868005.695,"25°54'48""",25,54,48,25.91333333,"101°14'14""",101,14,14,-101.2372222,Calle OMEGA,1650, ,,RAMOS ARIZPE,COAHUILA,Ramos Arizpe,25903
IMM0900700052,"INDUSTRIAS MAN DE MEXICO SA DE CV,",335210,Fabricación de enseres electrodomésticos menores,Articulos y productos compuestos de diferentes materiales,Fabricacion de productos electrodomesticos,FABRICACIÓN DE APARATOS ELECTRODOMESTICOS ,,488423.2324,2140710.251,"19°21'37""",19,21,37,19.36027778,"99°6'36""",99,6,36,-99.11,Avenida CINCO EJE . ORIENTE,103, ,Colonia GRANJAS DE SAN ANTONIO,IZTAPALAPA,DISTRITO FEDERAL,Iztapalapa,9070
IMM1C0200111,"ICU MEDICAL DE MEXICO S. DE R.L. DE C.V.,",339111,"Fabricación de equipo no electrónico para uso médico, dental y para laboratorio",Articulos y productos compuestos de diferentes materiales,"Produccion de equipos y/o articulos, medicos y/o quirurgicos",ENSAMBLE DE PRODUCTOS MEDICOS,,537692.8553,3511961.772,"31°44'32""",31,44,32,31.74222222,"116°36'7""",116,36,7,-116.6019444,Calle AVE. CUARZO,250, ,Colonia MANEADERO RANCHO SANTA CLARA,ENSENADA,BAJA CALIFORNIA,Ensenada,22790
IMM680503211,"INDUSTRIAL MINERA MEXICO S.A. DE C.V. PLANTA NUEVA ROSITA,GRUPO MEXICO",324199,Fabricación de coque y otros productos derivados del petróleo refinado y del carbón mineral,Metalurgica (incluye la siderurgica),Produccion de coque y otros derivados del carbon mineral,PRODUCCIÓN DE COQUE Y OTROS DERIVADOS DEL CARBÓN MINERAL,,280432.5317,3091445.762,"27°55'47""",27,55,47,27.92972222,"101°13'52""",101,13,52,-101.2311111,Calle LIC. ADOLFO LOPEZ MATEOS,S/N ,S/N ,Colonia DEL SEIS,NUEVA ROSITA,COAHUILA,San Juan de Sabinas,26880
IMM7L2402821,"INDUSTRIAL MINERA MEXICO S.A. DE C.V.,Refinería Electrolítica de Zinc",331419,Fundición y refinación de otros metales no ferrosos,Metalurgica (incluye la siderurgica),Afinacion y refinacion de otros metales no ferrosos,"AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRA",,290284.2644,2453382.408,"22°10'22""",22,10,22,22.17277778,"101°2'1""",101,2,1,-101.0336111,Calle  ORO,NO. 555 , ,Colonia MORALES,SAN LUIS POTOSI,SAN LUIS POTOSI,San Luis Potosi,78180
IMM8L2803211,"CORNELIUS MANUFACTURING DE MEXICO S.A DE C.V,CORNELIUS",339999,Otras industrias manufactureras,Metalurgica (incluye la siderurgica),Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales,PRODUCCION ENSAMBLE MANUFACTURA DISTRIBUCION Y COMERCIO DE EQUIPO DISPENSADOR DE REFRESCO,PARQUE INDUSTRIAL,578301.7509,2879383.448,"26°1'52""",26,1,52,26.03111111,"98°13'2""",98,13,2,-98.21722222,Calle MIKE ALLEN,12, ,,REYNOSA,TAMAULIPAS,Reynosa,88780
IMO2G1401511,"INGENIO MELCHOR OCAMPO, S.A. DE C.V.,ZUCARMEX",311311,Elaboración de azúcar de caña,Alimenticio y/o de consumo humano,Ingenios azucareros,PRODUCCIÓN Y COMERCIALIZACIÓN DE AZÚCAR ESTÁNDAR,,579826.6931,2187983.394,"19°47'9""",19,47,9,19.78583333,"104°14'16""",104,14,16,-104.2377778,Carretera AUTLAN EL GRULLO ,S/N , ,Ingenio PREDIO ZACAPALA,AUTLAN DE NAVARRO,JALISCO,Autlan de Navarro,48900
IMO5H2402811,"INDUSTRIAS MONFEL, S.A. DE C.V.,",325190,Fabricación de otros productos químicos básicos orgánicos,Quimica,Produccion de acidos organicos,"ELABORACIÓN, COMPRA, VENTA, IMPORTACIÓN Y EXPORTACIÓN DE PRODUCTOS QUÍMICOS",Zona Industrial 1a sección,303734.6268,2445247.512,"22°6'4""",22,6,4,22.10111111,"100°54'9""",100,54,9,-100.9025,Avenida  PROMOCION,345, ,,SAN LUIS POTOSI,SAN LUIS POTOSI,San Luis Potosi,78395
IMO7X2201411,"Industrias Montacargas, S. de R.L. de C.V.,CROWN",336390,Fabricación de otras partes para vehículos automotrices,Automotriz,Produccion de maquinaria para transportar y levantar,Fabricación de Partes para Montacargas,Benito Juárez ,350159.8174,2280748.341,"20°37'11""",20,37,11,20.61972222,"100°26'16""",100,26,16,-100.4377778,Calle 2,45, ,,SANTIAGO DE QUERETARO,QUERETARO,Queretaro,76120
IMP0803700476,"INGENIERIA METALICA Y PLASTICA DE MEXICO S.A. DE C.V.,",326198,Fabricación de otros productos de plástico con reforzamiento,Articulos y productos plasticos,Fabricacion de productos y articulos de plastico,Fabricación de piezas de plástico por moldeo de inyección,PARQUE INDUSTRIAL JUAREZ,362800.4727,3508056.662,"31°41'58""",31,41,58,31.69944444,"106°26'51""",106,26,51,-106.4475,Avenida EJE VIAL JUAN GABRIEL,3549, ,,JUAREZ,CHIHUAHUA,Juarez,32360
